LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,TotalSF,TotalBath,TotalPorchSF,YearBuildAgo,YearRemodAddAgo,GarageYrBltAgo,MoSoldAgo,BsmtFinQuality1,OverallQual_x_TotalSF,MSZoning_FV,MSZoning_RL,MSZoning_RM,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_IDOTRR,Neighborhood_NAmes,Neighborhood_OldTown,Neighborhood_Sawyer,Neighborhood_Somerst,Neighborhood_StoneBr,Foundation_CBlock,Foundation_PConc,CentralAir_Y,GarageType_Attchd,GarageType_CarPort,SaleType_New,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
74.0,9612,8,5,72.0,4,3,4,1,0.0,0.0,1468.0,5,1468,0,1468,3,1,4,6,0,1,4,3,3.0,898.0,3,3,0,210,150,0,0,0,2936.0,2.0,360,2,1,2.0,12,1.0,23488.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,False,False,True,12.407383590534293
50.0,8012,6,5,0.0,4,3,4,1,430.0,0.0,1145.0,4,1575,0,1575,2,1,4,5,0,0,0,2,2.0,529.0,3,3,0,0,0,52,0,0,3150.0,3.0,52,18,18,18.0,41,5.0,18900.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.09626335986454
35.0,4251,7,5,0.0,4,3,4,1,0.0,0.0,625.0,5,625,625,1250,2,1,4,5,0,0,0,2,2.0,528.0,3,3,0,0,54,0,0,0,1875.0,2.5,54,4,3,4.0,42,1.0,13125.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,12.011886987792716
77.0,9786,6,7,0.0,3,3,3,1,600.0,0.0,312.0,3,1085,649,1734,3,1,4,7,0,1,4,2,2.0,440.0,3,3,0,0,0,0,128,0,2646.0,1.5,128,48,29,48.0,54,3.5,15876.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,11.976665770490767
73.0,8125,4,4,0.0,3,3,3,1,614.0,0.0,244.0,3,858,0,858,3,1,3,5,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1716.0,1.0,0,39,39,2010.0,54,3.0,6864.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,11.385103457032141
72.0,9819,5,5,31.0,3,4,3,1,450.0,0.0,432.0,3,900,0,900,3,1,3,5,0,0,0,1,1.0,280.0,3,3,0,0,0,0,0,0,1782.0,1.0,0,43,43,40.0,10,3.0,8910.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,11.711784520403112
60.0,8730,6,7,0.0,3,3,3,1,0.0,0.0,698.0,5,698,698,1396,3,1,3,7,0,0,0,1,1.0,384.0,3,3,0,0,0,0,259,0,2094.0,1.0,259,95,7,7.0,41,1.0,12564.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.941950837487406
120.0,15611,8,5,0.0,4,3,4,3,0.0,0.0,1079.0,5,1079,840,1919,3,1,4,8,0,1,4,2,2.0,685.0,4,3,0,0,51,0,0,0,2998.0,2.5,51,4,4,4.0,53,1.0,23984.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,12.359784657728284
55.0,5687,5,6,0.0,3,2,3,1,210.0,0.0,570.0,5,936,780,1716,6,1,2,9,0,0,0,0,0.0,0.0,0,0,2,0,184,0,0,0,2496.0,3.0,184,98,10,2010.0,33,3.5,12480.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,11.819681958463892
60.0,11409,5,4,0.0,3,3,3,1,292.0,0.0,476.0,4,1148,568,1716,3,1,3,8,1,1,4,1,1.0,281.0,3,3,0,0,0,0,160,0,2484.0,1.5,160,61,2,61.0,23,2.0,12420.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,11.782960235741939
80.0,16659,7,7,34.0,3,3,3,1,795.0,0.0,0.0,2,1468,795,2263,3,1,4,9,0,1,3,3,2.0,539.0,3,3,0,0,250,0,0,0,3058.0,3.5,250,33,16,33.0,57,4.0,21406.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,12.367345048436391
80.0,9600,6,5,238.0,3,3,3,1,1285.0,0.0,131.0,3,1644,0,1644,3,1,3,7,0,2,4,3,2.0,418.0,3,3,0,110,0,0,0,0,3060.0,2.0,110,57,57,57.0,14,5.0,18360.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,12.025755079404917
37.0,7937,6,6,0.0,3,3,3,3,819.0,0.0,184.0,3,1003,0,1003,3,1,3,6,0,0,0,1,2.0,588.0,3,3,0,120,0,0,0,0,2006.0,2.0,120,26,26,26.0,57,5.0,12036.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,11.86710429621008
75.0,13710,5,5,0.0,3,3,3,1,420.0,0.0,490.0,3,910,648,1558,4,1,3,6,0,0,0,1,1.0,282.0,3,3,0,289,0,0,0,0,2468.0,1.5,289,60,60,60.0,42,3.0,12340.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,11.931642378754141
66.0,7399,7,5,1600.0,4,3,4,1,649.0,0.0,326.0,5,975,975,1950,3,1,4,7,0,1,3,2,2.0,576.0,3,3,0,0,10,0,198,0,2925.0,2.5,208,13,12,13.0,42,3.0,20475.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,12.384223015005313
90.0,11700,6,6,365.0,4,3,3,1,384.0,175.0,143.0,4,1041,702,1743,3,1,3,7,0,1,4,1,2.0,539.0,3,3,0,224,0,0,0,0,2445.0,2.5,224,42,42,42.0,42,4.0,14670.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,12.07254696717504
80.0,14000,6,8,0.0,3,4,3,1,0.0,0.0,1092.0,5,1152,0,1152,3,1,4,6,0,1,4,1,1.0,300.0,3,3,0,0,36,0,0,0,2244.0,1.5,36,60,6,60.0,16,1.0,13464.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,11.973516181427835
90.0,15750,5,5,56.0,3,3,3,2,841.0,0.0,324.0,3,1336,0,1336,2,1,3,5,0,2,4,1,1.0,375.0,3,3,0,0,0,0,0,0,2501.0,2.0,0,57,57,57.0,54,3.0,12505.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,11.964007453736912
66.0,16226,8,5,0.0,4,3,4,1,281.0,0.0,747.0,5,1210,1242,2452,4,1,4,9,0,1,3,3,2.0,683.0,3,3,0,208,50,0,0,0,3480.0,2.5,258,12,11,12.0,43,5.0,27840.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,12.495007682693725
118.0,13704,7,5,150.0,4,3,4,1,0.0,0.0,1541.0,5,1541,0,1541,3,1,4,6,0,1,3,2,3.0,843.0,3,3,0,468,81,0,0,0,3082.0,2.0,549,9,8,9.0,59,1.0,21574.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.230770136157428
70.0,9800,5,7,0.0,3,3,3,1,894.0,0.0,0.0,3,894,0,894,3,1,3,5,0,0,0,1,2.0,552.0,3,3,0,256,0,0,0,0,1788.0,2.0,256,38,38,35.0,53,4.0,8940.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,11.917730355182513
87.0,18386,7,9,0.0,3,3,3,1,0.0,0.0,1470.0,5,1675,1818,3493,3,1,4,10,0,1,5,1,3.0,870.0,3,3,0,302,0,0,0,0,4963.0,3.0,302,130,8,7.0,31,1.0,34741.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,12.59473402514672
80.0,10386,8,5,246.0,4,3,4,1,1464.0,0.0,536.0,5,2000,0,2000,3,1,4,8,0,0,0,3,3.0,888.0,3,3,0,168,0,0,0,0,4000.0,3.0,168,6,5,6.0,41,5.0,32000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.631016799175821
116.0,13474,7,5,246.0,4,3,4,1,700.0,0.0,0.0,4,1122,1121,2243,4,1,4,8,0,1,3,2,3.0,746.0,3,3,0,127,44,224,0,0,2943.0,3.5,395,20,19,20.0,42,4.0,20601.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,12.323860125621126
60.0,7920,6,7,0.0,3,2,3,1,0.0,0.0,319.0,3,1035,371,1406,3,1,2,6,0,0,0,0,0.0,0.0,0,0,2,0,144,0,0,0,1725.0,1.0,144,90,60,2010.0,33,1.0,10350.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,11.402005077384885
64.5,12342,4,5,0.0,3,3,3,1,262.0,0.0,599.0,5,861,0,861,1,1,3,4,0,0,0,1,2.0,539.0,3,3,0,158,0,0,0,0,1722.0,1.0,158,70,60,49.0,21,3.0,6888.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,11.320565693461432
90.0,12378,9,5,0.0,4,3,5,4,1274.0,0.0,622.0,5,1944,0,1944,3,1,5,8,0,3,5,3,3.0,708.0,3,3,0,208,175,0,0,0,3840.0,3.0,383,7,6,7.0,49,5.0,34560.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.793862088206213
64.0,7685,6,5,112.0,3,3,4,1,518.0,0.0,179.0,4,697,804,1501,3,1,4,6,0,1,3,3,2.0,420.0,3,3,0,190,63,0,0,0,2198.0,2.5,253,17,16,17.0,55,4.0,13188.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.017336559562407
50.0,8000,6,6,0.0,3,4,3,1,680.0,0.0,292.0,5,972,0,972,2,1,3,5,0,1,4,1,1.0,240.0,3,3,0,0,0,0,0,0,1944.0,2.0,0,62,8,62.0,19,4.0,11664.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,11.790564777297387
65.0,7800,5,7,0.0,3,3,4,2,507.0,0.0,286.0,3,793,325,1118,3,1,3,5,0,1,4,1,2.0,410.0,3,3,0,0,0,0,271,0,1911.0,2.0,271,71,60,71.0,55,3.5,9555.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,11.694421681264394
150.0,215245,7,5,0.0,3,3,4,4,1236.0,820.0,80.0,3,2036,0,2036,3,1,3,8,0,2,4,2,2.0,513.0,3,3,0,0,0,0,0,0,4172.0,4.0,0,45,45,45.0,18,4.0,29204.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,12.834683971615659
60.0,9600,7,7,0.0,3,3,3,1,16.0,0.0,712.0,5,832,809,1641,3,1,5,6,0,1,4,1,2.0,546.0,2,3,0,0,0,234,0,0,2369.0,2.0,234,85,20,85.0,52,2.0,16583.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,12.08954444723597
71.0,7795,7,5,0.0,4,3,4,1,425.0,0.0,291.0,5,716,716,1432,3,1,4,6,0,1,4,3,2.0,432.0,3,3,0,100,51,0,0,0,2148.0,3.5,151,6,5,6.0,17,5.0,15036.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.146858590895919
94.0,13005,7,7,278.0,4,3,4,1,692.0,0.0,153.0,3,1153,1200,2353,4,1,5,10,0,1,3,2,2.0,484.0,3,3,0,288,195,0,0,0,3198.0,3.5,483,30,30,27.0,16,5.0,22386.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,12.468440756144114
75.0,9000,8,5,0.0,4,3,4,3,0.0,0.0,1088.0,5,1088,871,1959,3,1,4,8,0,1,4,2,3.0,1025.0,3,3,0,208,46,0,0,0,3047.0,2.5,254,4,4,4.0,36,1.0,24376.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,True,False,12.506180941677357
90.0,9900,7,5,256.0,4,3,4,4,987.0,0.0,360.0,5,1372,1274,2646,4,1,4,9,0,1,3,2,3.0,656.0,3,3,0,340,60,144,0,0,3993.0,3.5,544,17,17,17.0,20,5.0,27951.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.468440756144114
80.0,14115,7,5,225.0,3,3,4,3,1036.0,0.0,336.0,3,1472,0,1472,3,1,3,6,0,2,3,1,2.0,588.0,3,3,0,233,48,0,0,0,2844.0,3.0,281,30,30,30.0,18,5.0,19908.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,12.141539457711714
111.0,16259,9,5,370.0,3,3,5,3,0.0,0.0,1249.0,5,1249,1347,2596,4,1,4,9,0,0,0,2,3.0,840.0,3,3,0,240,154,0,0,0,3845.0,3.5,394,4,4,4.0,51,1.0,34605.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,12.74444728628135
99.0,12099,8,5,388.0,4,3,5,3,970.0,0.0,166.0,5,1136,1332,2468,4,1,4,10,0,1,4,3,3.0,872.0,3,3,0,184,154,0,0,0,3604.0,3.5,338,6,6,6.0,42,5.0,28832.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,12.777055016970678
86.0,10380,7,5,172.0,4,3,3,4,28.0,1474.0,0.0,5,1553,1177,2730,4,1,4,8,0,1,3,3,2.0,576.0,3,3,0,201,96,0,0,0,4232.0,3.5,297,24,23,23.0,40,2.0,29624.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,12.614868865984631
49.0,5820,3,8,0.0,3,4,3,1,256.0,0.0,906.0,5,1163,0,1163,3,1,3,6,0,0,0,1,1.0,220.0,2,3,0,142,98,0,0,0,2325.0,2.0,240,55,5,55.0,53,4.0,6975.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,11.745433036677353
96.0,11275,7,7,300.0,4,4,4,1,0.0,0.0,710.0,5,1898,1080,2978,5,1,4,11,0,1,4,3,2.0,564.0,3,3,0,240,0,0,0,0,3688.0,2.5,240,43,3,49.0,6,1.0,25816.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,12.396697137361691
50.0,5000,5,6,0.0,3,3,3,3,116.0,0.0,604.0,1,803,0,803,2,1,3,5,0,0,0,1,2.0,360.0,3,3,0,0,0,244,0,0,1523.0,1.0,244,69,60,69.0,36,3.0,7615.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,11.373674891823535
32.0,10846,8,5,0.0,4,3,4,4,1619.0,0.0,100.0,5,1719,0,1719,1,1,4,6,0,2,4,3,2.0,473.0,3,3,0,122,30,0,0,0,3438.0,3.5,152,17,17,17.0,31,5.0,27504.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.688501881189456
80.0,11600,6,5,175.0,3,3,3,1,565.0,0.0,818.0,3,1383,0,1383,3,1,3,7,0,0,0,2,1.0,292.0,3,3,0,0,45,0,0,0,2766.0,1.5,45,50,50,50.0,56,3.5,16596.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,11.886218559372042
51.0,11888,6,6,0.0,3,3,3,1,0.0,0.0,844.0,4,1445,689,2134,5,1,4,10,0,0,0,1,2.0,441.0,3,3,0,0,60,268,0,0,2978.0,2.0,328,94,16,80.0,17,1.0,17868.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.276069679344003
60.0,6402,5,5,0.0,3,3,3,2,0.0,0.0,596.0,3,596,596,1192,3,1,3,6,0,0,0,1,1.0,189.0,2,2,2,0,0,137,0,0,1788.0,1.0,137,90,60,90.0,17,1.0,8940.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,11.264476926102367
73.0,10624,5,4,84.0,3,3,3,1,40.0,264.0,1424.0,3,1728,0,1728,6,2,3,10,0,0,0,1,1.0,352.0,3,3,0,155,0,0,0,0,3456.0,2.5,155,46,46,8.0,37,5.0,17280.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,11.686887175419702
70.0,8176,5,6,0.0,3,3,3,1,846.0,0.0,210.0,2,1056,0,1056,3,1,3,6,0,0,0,2,1.0,308.0,3,3,0,0,0,0,0,0,2112.0,2.0,0,52,18,52.0,40,3.5,10560.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,11.842236406331555
85.0,10655,8,5,296.0,4,3,4,1,1124.0,479.0,1603.0,5,1629,0,1629,3,1,4,7,0,1,4,2,3.0,880.0,3,3,0,0,0,0,0,0,4835.0,3.0,0,7,6,7.0,14,5.0,38680.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.556733038263905
59.0,8198,7,5,146.0,4,3,4,3,720.0,0.0,638.0,5,1358,0,1358,2,1,4,6,0,1,4,2,2.0,484.0,3,3,0,192,30,0,0,0,2716.0,3.0,222,6,6,6.0,29,5.0,19012.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.240478903153711
59.0,9042,6,5,0.0,3,3,4,4,828.0,0.0,115.0,4,943,695,1638,3,1,3,7,0,2,3,3,2.0,472.0,3,3,0,100,38,0,0,0,2581.0,3.5,138,12,12,12.0,29,5.0,15486.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.165255859329688
82.0,164660,5,6,0.0,3,3,3,4,1249.0,147.0,103.0,5,1619,167,1786,3,1,3,7,0,2,4,3,2.0,529.0,3,3,0,670,0,0,0,0,3285.0,4.0,670,45,45,45.0,28,4.0,16425.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,12.34126328584159
86.0,14157,9,5,200.0,4,3,5,4,1249.0,0.0,673.0,5,1922,0,1922,3,1,4,8,0,1,4,3,3.0,676.0,3,3,0,178,51,0,0,0,3844.0,3.0,229,5,4,5.0,41,5.0,34596.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,12.841132451487937
70.0,9135,7,5,113.0,4,3,4,3,810.0,0.0,726.0,5,1536,0,1536,3,1,4,7,0,0,0,2,2.0,532.0,3,3,0,192,74,0,0,0,3072.0,3.0,266,8,7,8.0,24,5.0,21504.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.273735966890268
91.0,14145,7,7,0.0,4,3,4,2,213.0,0.0,995.0,5,1621,0,1621,3,1,4,8,0,0,0,2,2.0,440.0,3,3,0,108,45,0,0,0,2829.0,3.0,153,26,12,26.0,55,4.0,19803.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,12.218500103788143
66.0,12400,6,7,176.0,3,3,3,1,585.0,0.0,630.0,3,1215,0,1215,3,1,3,6,0,0,0,1,1.0,297.0,3,3,0,0,0,0,234,0,2430.0,1.0,234,52,12,52.0,18,3.5,14580.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,11.951186847493476
85.0,14191,8,5,0.0,4,3,4,1,0.0,0.0,967.0,5,993,915,1908,4,1,4,9,0,0,0,3,2.0,431.0,3,3,0,135,0,0,0,0,2875.0,2.5,135,8,8,8.0,8,1.0,23000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.220473454337986
60.0,8400,4,4,0.0,2,2,3,1,0.0,0.0,721.0,4,841,0,841,2,1,3,4,0,0,0,1,1.0,294.0,3,3,2,250,0,24,0,0,1562.0,1.0,274,60,60,60.0,15,1.0,6248.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,11.314486721293981
73.0,8544,3,4,340.0,3,3,0,0,0.0,0.0,0.0,2,1040,0,1040,2,2,3,6,0,0,0,1,2.0,400.0,3,3,0,0,0,0,0,0,1040.0,2.0,0,61,60,61.0,55,0.0,3120.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,11.37940550085183
63.0,8849,9,5,616.0,5,3,5,1,28.0,0.0,1656.0,5,1684,0,1684,2,1,5,6,0,1,5,2,2.0,564.0,3,3,0,495,72,0,0,0,3368.0,2.0,567,5,5,5.0,29,5.0,30312.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.491255347155265
36.0,2592,5,3,0.0,3,3,4,1,129.0,232.0,175.0,3,536,576,1112,3,1,3,4,0,0,0,1,1.0,336.0,3,3,0,182,0,0,0,0,1648.0,1.5,182,34,34,34.0,8,3.5,8240.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,11.350418300109132
65.0,6435,6,5,0.0,3,3,3,1,0.0,0.0,972.0,4,972,605,1577,3,1,2,6,0,1,4,1,1.0,312.0,3,3,0,0,0,0,0,0,2549.0,1.0,0,71,60,71.0,50,1.0,15294.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.850832386224807
73.0,12772,6,8,0.0,3,4,3,2,498.0,0.0,460.0,3,958,0,958,2,1,3,5,0,0,0,2,1.0,301.0,3,3,0,0,0,0,0,0,1916.0,1.0,0,50,12,50.0,44,3.0,11496.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,11.928347504569842
73.0,17600,6,5,30.0,3,3,3,1,1270.0,0.0,208.0,5,1478,0,1478,3,1,3,6,0,2,4,1,2.0,498.0,3,3,0,0,40,0,0,0,2956.0,3.0,40,50,50,50.0,12,3.0,17736.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,11.967187086434018
36.0,2448,7,5,106.0,4,3,4,1,573.0,0.0,191.0,5,764,862,1626,2,1,4,6,0,0,0,2,2.0,474.0,3,3,0,0,27,0,0,0,2390.0,3.5,27,7,6,7.0,26,5.0,16730.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,11.944714374881176
56.0,20431,9,5,870.0,5,3,5,1,1410.0,0.0,438.0,5,1848,880,2728,4,1,5,10,0,2,5,3,3.0,706.0,3,3,0,0,0,0,0,0,4576.0,3.5,0,5,4,4.0,56,5.0,41184.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,12.988043102265232
68.0,7820,9,5,362.0,5,3,5,1,0.0,0.0,1869.0,5,1869,0,1869,2,1,5,6,0,1,4,2,2.0,617.0,3,3,0,210,54,0,0,0,3738.0,2.0,264,3,3,3.0,36,1.0,33642.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,12.670001611311875
80.5,5271,7,5,0.0,3,3,4,4,1082.0,0.0,371.0,4,1453,0,1453,2,1,4,6,0,1,3,2,2.0,445.0,3,3,0,0,80,0,184,0,2906.0,2.5,264,24,24,24.0,48,5.0,20342.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,12.154784614286667
60.0,9084,5,6,0.0,3,3,3,2,236.0,380.0,0.0,3,616,495,1111,3,1,3,5,0,0,0,1,1.0,200.0,3,2,0,48,0,0,0,0,1727.0,1.5,48,69,60,69.0,33,2.0,8635.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,11.461642696843066
60.0,8520,6,8,0.0,3,4,3,1,0.0,0.0,624.0,4,720,0,720,2,1,3,5,0,0,0,1,2.0,484.0,3,3,0,106,0,0,0,0,1344.0,1.0,106,82,7,5.0,7,1.0,8064.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,11.570259974415547
60.0,8400,6,5,0.0,3,3,3,1,388.0,0.0,552.0,5,1192,403,1595,2,1,3,6,0,2,4,1,1.0,240.0,3,3,0,0,0,108,0,0,2535.0,1.0,108,70,10,70.0,54,2.0,15210.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,11.849404844423074
105.0,11249,6,5,0.0,4,4,4,1,334.0,544.0,322.0,5,1200,0,1200,3,1,4,6,0,0,0,2,2.0,521.0,3,3,0,0,26,0,0,0,2400.0,3.0,26,15,15,15.0,40,4.0,14400.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.086731521684555
64.0,9248,6,6,106.0,3,3,4,1,560.0,0.0,598.0,4,1167,0,1167,3,1,4,6,0,0,0,2,2.0,400.0,3,3,0,120,26,0,0,0,2325.0,3.0,146,18,18,18.0,17,5.0,13950.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.06105265381003
44.0,4224,5,5,0.0,3,3,4,1,874.0,0.0,268.0,3,1142,0,1142,3,1,3,6,0,1,1,3,2.0,528.0,3,3,0,536,90,0,0,0,2284.0,2.5,626,34,34,34.0,40,4.0,11420.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,11.80560254159177
92.0,6930,5,4,120.0,3,3,3,3,300.0,294.0,468.0,5,1352,0,1352,3,1,4,6,1,0,0,1,1.0,288.0,3,3,0,168,0,294,0,0,2414.0,1.5,462,52,52,52.0,53,3.0,12070.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,11.775297421715827
78.0,12011,8,5,530.0,4,3,4,3,956.0,0.0,130.0,5,1086,838,1924,3,1,4,7,0,1,3,2,2.0,592.0,3,3,0,208,75,0,374,0,3010.0,3.5,657,12,12,12.0,54,5.0,24080.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.54254845357358
